Date,Time,SiteCode,Location,Timezone,Unit,Agency,PM2.5,PM10,Datetime,Week,Month,PM2.5_Weekly_Avg,PM10_Weekly_Avg,PM2.5_Monthly_Avg,PM10_Monthly_Avg
01/02/24,06:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.8,22.0,2024-01-02 06:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,07:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,19.0,25.0,2024-01-02 07:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,08:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.6,17.0,2024-01-02 08:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,09:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,16.0,20.0,2024-01-02 09:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,10:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.7,17.0,2024-01-02 10:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,11:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.9,14.0,2024-01-02 11:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,12:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,14.1,12.0,2024-01-02 12:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,13:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,12.1,15.0,2024-01-02 13:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,14:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.5,16.0,2024-01-02 14:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,15:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,13.8,21.0,2024-01-02 15:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,16:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,15.1,27.0,2024-01-02 16:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,17:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,10.2,20.0,2024-01-02 17:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,18:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.5,18.0,2024-01-02 18:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,19:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,7.9,14.0,2024-01-02 19:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,20:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,6.2,21.0,2024-01-02 20:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,21:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,8.3,20.0,2024-01-02 21:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,22:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,9.3,21.0,2024-01-02 22:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
01/02/24,23:00,060371103,Los Angeles - N. Mai,-8,UG/M3,South Coast AQMD,11.4,25.0,2024-01-02 23:00:00,1,1,14.672685185185186,21.37037037037037,12.230540540540542,19.952766531713902
